Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y1990,Y1990F,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F,Y2020,Y2020F
8,'028,Antigua and Barbuda,1309,Insecticides,5157,Agricultural Use,tonnes,3.28,I,3.28,I,3.28,I,3.28,I,3.28,I,3.28,I,3.28,I,3.28,I,3.28,I,3.28,I,3.28,I,3.28,I,3.28,I,3.28,I,3.28,I,3.28,I,3.28,I,3.28,I,3.28,I,3.28,I,3.28,A,18.92,A,22.51,A,7.43,A,8.13,I,8.82,A,8.82,I,8.82,I,8.82,I,8.82,I,2.65,A
8,'028,Antigua and Barbuda,1310,Insecticides – Chlorinated Hydrocarbons,5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54,A,0.34,A,,,,,,,,,,,,,0.01,A
8,'028,Antigua and Barbuda,1311,Insecticides – Organo-phosphates,5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19,A,2.66,A,0.01,A,0,A,,,1.08,A,,,,,,,,,0.66,A
8,'028,Antigua and Barbuda,1312,Insecticides – Carbamates,5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57,A,10.55,A,2.52,A,1.84,A,,,4.27,A,,,,,,,,,0.35,A
8,'028,Antigua and Barbuda,1313,Insecticides – Pyrethroids,5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04,A,2.03,A,11.58,A,1.8,A,,,0.67,A,,,,,,,,,1.16,A
8,'028,Antigua and Barbuda,1314,Insecticides – Botanical products and biologicals,5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,A,0,A,0.16,A,0.06,A,,,0.63,A,,,,,,,,,0.13,A
8,'028,Antigua and Barbuda,1315,Insecticides – Other,5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47,A,3.68,A,7.7,A,3.39,A,,,2.17,A,,,,,,,,,0.34,A
8,'028,Antigua and Barbuda,1316,Mineral Oils,5157,Agricultural Use,tonnes,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,A
8,'028,Antigua and Barbuda,1320,Herbicides,5157,Agricultural Use,tonnes,3.7,I,3.7,I,3.7,I,3.7,I,3.7,I,3.7,I,3.7,I,3.7,I,3.7,I,3.7,I,3.7,I,3.7,I,3.7,I,3.7,I,3.7,I,3.7,I,3.7,I,3.7,I,3.7,I,3.7,I,3.7,A,18.65,A,4.53,A,15.39,A,16.34,I,17.3,A,17.3,I,17.3,I,17.3,I,17.3,I,10.27,A
8,'028,Antigua and Barbuda,1321,Herbicides – Phenoxy hormone products,5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,A,,,0.1,A,0.05,A,,,0.42,A,,,,,,,,,0.04,A
8,'028,Antigua and Barbuda,1322,Herbicides – Triazines,5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,A,0.03,A,0.15,A,0.11,A,,,,,,,,,,,,,0.06,A
8,'028,Antigua and Barbuda,1323,Herbicides – Amides,5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,A,,,,,,,,,,,,,,,,,0.01,A
8,'028,Antigua and Barbuda,1324,Herbicides – Carbamates,5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,A,,,,,,,,,,,,,,,,,0,A
8,'028,Antigua and Barbuda,1325,Herbicides – Dinitroanilines,5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,A,0.02,A,0.05,A,0.05,A,,,,,,,,,,,,,0.09,A
8,'028,Antigua and Barbuda,1326,Herbicides – Urea derivates,5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.11,A,0.06,A,9.22,A,,,,,,,,,,,,,6.29,A
8,'028,Antigua and Barbuda,1328,Herbicides – Sulfonyl ureas,5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,A,0,A,,,,,,,,,,,,,,,,,0,A
8,'028,Antigua and Barbuda,1329,Herbicides – Bipiridils,5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77,A,2.17,A,1.05,A,1.5,A,,,7.56,A,,,,,,,,,3.57,A
8,'028,Antigua and Barbuda,1330,Herbicides – Uracil,5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,A,2.51,A,,,,,,,,,,,,,,,,,0,A
8,'028,Antigua and Barbuda,1327,Herbicides – Other,5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66,A,4.76,A,3.12,A,4.46,A,,,9.32,A,,,,,,,,,0.21,A
8,'028,Antigua and Barbuda,1331,Fungicides and Bactericides,5157,Agricultural Use,tonnes,0.54,I,0.54,I,0.54,I,0.54,I,0.54,I,0.54,I,0.54,I,0.54,I,0.54,I,0.54,I,0.54,I,0.54,I,0.54,I,0.54,I,0.54,I,0.54,I,0.54,I,0.54,I,0.54,I,0.54,I,0.54,A,1.69,A,2.56,A,2.35,A,1.18,I,0,I,0.18,I,0.36,I,0.54,I,0.72,I,0.9,A
8,'028,Antigua and Barbuda,1332,Fung & Bact – Inorganics,5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,A,0.46,A,0.49,A,0.06,A,,,,,,,,,,,,,0.08,A
8,'028,Antigua and Barbuda,1333,Fung & Bact – Dithiocarbamates,5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,A,0.19,A,0.98,A,1.39,A,,,,,,,,,,,,,0.21,A
8,'028,Antigua and Barbuda,1334,Fung & Bact – Benzimidazoles,5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,A,0.12,A,0.06,A,0.06,A,,,,,,,,,,,,,0.37,A
8,'028,Antigua and Barbuda,1335,"Fung & Bact – Triazoles, diazoles",5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,A,,,,,,,,,,,,,0.01,A
8,'028,Antigua and Barbuda,1336,"Fung & Bact – Diazines, morpholines",5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,A,0.03,A,,,,,,,,,,,,,0.14,A
8,'028,Antigua and Barbuda,1337,Fung & Bact – Other,5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,A,0.92,A,0.89,A,0.81,A,,,,,,,,,,,,,0.1,A
8,'028,Antigua and Barbuda,1352,Fungicides – Seed treatments,5157,Agricultural Use,tonnes,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0.98,A,1.74,A,1.13,I,0.52,A,0.52,I,0.52,I,0.52,I,0.52,I,0,A
8,'028,Antigua and Barbuda,1317,Seed Treat Fung – Dithiocarbamates,5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,A,1.39,A,,,0.37,A,,,,,,,,,0,A
8,'028,Antigua and Barbuda,1318,Seed Treat Fung – Benzimidazoles,5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,A,,,,,,,,,0,A
8,'028,Antigua and Barbuda,1319,"Seed Treat Fung – Triazoles, diazoles",5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,A,,,,,,,,,0,A
8,'028,Antigua and Barbuda,1338,Seed Treat Fung – Botanical products and biologicals,5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,A,,,,,,,,,0,A
8,'028,Antigua and Barbuda,1339,Seed Treat Fung – Other,5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,A,0.35,A,,,0.03,A,,,,,,,,,0,A
8,'028,Antigua and Barbuda,1353,Insecticides – Seed Treatments,5157,Agricultural Use,tonnes,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0.91,A,1.38,A,0.69,I,0,I,0,I,0,I,0,I,0,I,0,A
8,'028,Antigua and Barbuda,1340,Seed Treat Insect – Organo-phosphates,5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,A
8,'028,Antigua and Barbuda,1342,Seed Treat Insect – Carbamates,5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,A,0.17,A,,,,,,,,,,,,,0,A
8,'028,Antigua and Barbuda,1343,Seed Treat Insect – Pyrethroids,5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,A,0.02,A,,,,,,,,,,,,,0,A
8,'028,Antigua and Barbuda,1344,Seed Treat Insect – Other,5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84,A,1.19,A,,,,,,,,,,,,,0,A
8,'028,Antigua and Barbuda,1341,Plant Growth Regulators,5157,Agricultural Use,tonnes,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0.01,A,0.01,A,0.01,I,0,I,0.03,I,0.06,I,0.1,I,0.13,I,0.16,A
8,'028,Antigua and Barbuda,1345,Rodenticides,5157,Agricultural Use,tonnes,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,A
8,'028,Antigua and Barbuda,1346,Rodenticides – Anti-coagulants,5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,A
8,'028,Antigua and Barbuda,1348,Rodenticides – Cyanide Generators,5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,A
8,'028,Antigua and Barbuda,1349,Rodenticides – Hypercalcaemics,5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,A
8,'028,Antigua and Barbuda,1350,Rodenticides – Narcotics,5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,A
8,'028,Antigua and Barbuda,1347,Rodenticides – Other,5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,A
8,'028,Antigua and Barbuda,1355,Other Pesticides nes,5157,Agricultural Use,tonnes,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,A
9,'032,Argentina,1357,Pesticides (total),5157,Agricultural Use,tonnes,26156,E,26156,E,26156,E,26156,E,30195,E,37842,E,54595,E,77691,E,62397,E,73293.04,E,84189.08,E,95085.12,E,105981.16,E,116877.2,E,127773.24,E,138669.28,E,149565.32,E,186790.19,E,203369.34,E,140094.8,E,235739.1,E,220610.04,E,216308.7,E,212007.35,E,207706,E,203807,E,199908,E,196009,E,172928,E,204559,E,241294.18,E
9,'032,Argentina,1309,Insecticides,5157,Agricultural Use,tonnes,3503,I,3503,I,3503,I,3503,A,4883,A,6188,A,9456,A,12535,A,7964,A,7890.56,I,7817.12,I,7743.68,I,7670.24,I,7596.8,I,7523.36,I,7449.91,I,7376.47,E,9340.61,E,7380.82,E,6260.37,E,10469.75,E,9175.19,E,8756.56,I,8337.93,I,7919.3,A,6524.87,I,5130.43,I,3736,A,3747,A,3525,A,4598.56,A
9,'032,Argentina,1310,Insecticides – Chlorinated Hydrocarbons,5157,Agricultural Use,tonnes,,,,,,,44,A,25,A,24,A,25,A,17,A,1192,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,'032,Argentina,1311,Insecticides – Organo-phosphates,5157,Agricultural Use,tonnes,,,,,,,1793,A,2532,A,2955,A,5400,A,7066,A,4779,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5932.1,A,,,,,2212,A,,,,,,
9,'032,Argentina,1312,Insecticides – Carbamates,5157,Agricultural Use,tonnes,,,,,,,593,A,546,A,904,A,1338,A,1802,A,385,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.3,A,,,,,84,A,,,,,,
9,'032,Argentina,1313,Insecticides – Pyrethroids,5157,Agricultural Use,tonnes,,,,,,,131,A,346,A,538,A,804,A,1269,A,447,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829,A,,,,,592,A,,,,,,
9,'032,Argentina,1314,Insecticides – Botanical products and biologicals,5157,Agricultural Use,tonnes,,,,,,,23,A,37,A,16,A,48,A,221,A,9,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6,A,,,,,20,A,,,,,,
9,'032,Argentina,1315,Insecticides – Other,5157,Agricultural Use,tonnes,,,,,,,919,A,1397,A,1751,A,1841,A,2160,A,1152,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.3,A,,,,,828,A,,,,,,
9,'032,Argentina,1316,Mineral Oils,5157,Agricultural Use,tonnes,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,764,A,809.39,I,854.79,I,900.18,I,945.58,I,990.97,I,1036.36,I,1081.76,I,1127.15,I,1172.54,I,1217.94,I,1263.33,I,1308.72,I,1354.12,I,1399.51,I,1444.91,I,1490.3,A,2441.2,I,3392.1,I,4343,A,4213,A,4253,A,1787.13,A
9,'032,Argentina,1320,Herbicides,5157,Agricultural Use,tonnes,17533,I,17533,I,17533,I,17533,A,19376,A,24863,A,38185,A,55171,A,47355,A,58584.53,I,69814.06,I,81043.58,I,92273.11,I,103502.64,I,114732.17,I,125961.7,I,137191.23,E,172246.7,E,190431.57,E,129017.16,E,216992.99,E,202811.11,E,199959.84,I,197108.57,I,194257.3,A,190733.53,I,187209.77,I,183686,A,161502,A,192210,A,230123.49,A
9,'032,Argentina,1321,Herbicides – Phenoxy hormone products,5157,Agricultural Use,tonnes,,,,,,,515,A,885,A,453,A,1550,A,2880,A,1772,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4460.8,A,,,,,7270,A,,,,,,
9,'032,Argentina,1322,Herbicides – Triazines,5157,Agricultural Use,tonnes,,,,,,,4274,A,3654,A,4290,A,9034,A,12471,A,3759,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777,A,,,,,5864,A,,,,,,
9,'032,Argentina,1323,Herbicides – Amides,5157,Agricultural Use,tonnes,,,,,,,2388,A,3892,A,7159,A,9570,A,14770,A,7462,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6574.6,A,,,,,14018,A,,,,,,
9,'032,Argentina,1324,Herbicides – Carbamates,5157,Agricultural Use,tonnes,,,,,,,37,A,28,A,36,A,588,A,650,A,69,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.8,A,,,,,304,A,,,,,,
9,'032,Argentina,1325,Herbicides – Dinitroanilines,5157,Agricultural Use,tonnes,,,,,,,195,A,373,A,1332,A,900,A,2950,A,1222,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,A,,,,,,,,,,,,
9,'032,Argentina,1326,Herbicides – Urea derivates,5157,Agricultural Use,tonnes,,,,,,,45,A,57,A,64,A,112,A,745,A,822,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,A,,,,,23,A,,,,,,
9,'032,Argentina,1328,Herbicides – Sulfonyl ureas,5157,Agricultural Use,tonnes,,,,,,,225,A,436,A,777,A,126,A,225,A,49,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,A,,,,,,
9,'032,Argentina,1329,Herbicides – Bipiridils,5157,Agricultural Use,tonnes,,,,,,,1042,A,1247,A,912,A,1730,A,1930,A,440,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.6,A,,,,,2213,A,,,,,,
9,'032,Argentina,1330,Herbicides – Uracil,5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,19,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,'032,Argentina,1327,Herbicides – Other,5157,Agricultural Use,tonnes,,,,,,,8812,A,8804,A,9840,A,14575,A,18550,A,31741,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181526.5,A,,,,,153991,A,,,,,,
9,'032,Argentina,1331,Fungicides and Bactericides,5157,Agricultural Use,tonnes,4799,I,4799,I,4799,I,4799,A,5641,A,6297,A,6107,A,9064,A,6041,A,5510.15,I,4979.29,I,4448.44,I,3917.59,I,3386.73,I,2855.88,I,2325.03,I,1794.17,E,2486.47,E,2661.32,E,1984.76,E,3730.56,E,3852.63,E,3886.99,I,3921.34,I,3955.7,A,4036.47,I,4117.23,I,4198,A,3427,A,3596,A,4667.54,A
9,'032,Argentina,1332,Fung & Bact – Inorganics,5157,Agricultural Use,tonnes,,,,,,,1178,A,2242,A,2578,A,1755,A,2923,A,2062,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,A,,,,,359,A,,,,,,
9,'032,Argentina,1333,Fung & Bact – Dithiocarbamates,5157,Agricultural Use,tonnes,,,,,,,2676,A,2087,A,2272,A,2656,A,3624,A,2727,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.5,A,,,,,518,A,,,,,,
9,'032,Argentina,1334,Fung & Bact – Benzimidazoles,5157,Agricultural Use,tonnes,,,,,,,228,A,362,A,386,A,285,A,497,A,462,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033.8,A,,,,,796,A,,,,,,
9,'032,Argentina,1335,"Fung & Bact – Triazoles, diazoles",5157,Agricultural Use,tonnes,,,,,,,111,A,277,A,340,A,614,A,770,A,301,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1174.3,A,,,,,1251,A,,,,,,
9,'032,Argentina,1336,"Fung & Bact – Diazines, morpholines",5157,Agricultural Use,tonnes,,,,,,,23,A,6,A,5,A,,,,,6,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,'032,Argentina,1337,Fung & Bact – Other,5157,Agricultural Use,tonnes,,,,,,,583,A,667,A,716,A,797,A,1250,A,483,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986.1,A,,,,,1275,A,,,,,,
9,'032,Argentina,1341,Plant Growth Regulators,5157,Agricultural Use,tonnes,319,I,319,I,319,I,319,A,293,A,491,A,844,A,918,A,270,A,237.06,I,204.12,I,171.18,I,138.24,I,105.3,I,72.36,I,39.42,I,6.49,E,12.85,E,12.01,E,9.15,E,17.01,E,25.34,E,27.89,I,30.45,I,33,A,37.33,I,41.67,I,46,A,39,A,52,A,97.64,A
9,'032,Argentina,1345,Rodenticides,5157,Agricultural Use,tonnes,2,I,2,I,2,I,2,A,2,A,3,A,3,A,3,A,3,A,3.02,I,3.04,I,3.06,I,3.08,I,3.09,I,3.11,I,3.13,I,3.15,E,2.7,E,3.15,E,4.5,E,0.9,E,0.9,E,17.4,I,33.9,I,50.4,A,33.6,I,16.8,I,0,I,0,I,0,I,0,I
9,'032,Argentina,1346,Rodenticides – Anti-coagulants,5157,Agricultural Use,tonnes,,,,,,,1,A,1,A,1,A,3,A,3,A,3,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,'032,Argentina,1347,Rodenticides – Other,5157,Agricultural Use,tonnes,,,,,,,1,A,1,A,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.4,A,,,,,,,,,,,,
9,'032,Argentina,1355,Other Pesticides nes,5157,Agricultural Use,tonnes,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,258.33,I,516.67,I,775,I,1033.33,I,1291.67,I,1550,I,1808.33,I,2066.67,E,1528.32,E,1662.55,E,1555.53,E,3219.17,E,3390.75,E,2260.5,I,1130.25,I,0,I,0,I,0,I,0,I,0,I,923,A,19.82,A
1,'051,Armenia,1357,Pesticides (total),5157,Agricultural Use,tonnes,,,,,8,E,8,E,23,E,23.9,E,32,E,41.46,E,50.92,E,60.38,E,69.85,E,79.31,E,88.77,E,98.23,E,204.77,E,220.51,E,227.55,E,241.71,E,218.2,E,198.36,E,278.72,E,320.67,E,362.62,E,404.57,E,446.52,E,488.47,E,530.42,E,572.37,E,614.32,E,527.33,E,639.15,E
1,'051,Armenia,1309,Insecticides,5157,Agricultural Use,tonnes,,,,,4,I,4,A,11,A,13,A,20,A,20.13,I,20.25,I,20.38,I,20.51,I,20.64,I,20.76,I,20.89,A,30.68,A,41.27,A,43.09,A,63.8,A,73.02,A,46.67,A,51.95,A,63.28,I,74.62,I,85.95,I,97.28,I,108.62,I,119.95,I,131.28,I,142.62,E,97.62,A,162.91,A
1,'051,Armenia,1310,Insecticides – Chlorinated Hydrocarbons,5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,A,,
1,'051,Armenia,1311,Insecticides – Organo-phosphates,5157,Agricultural Use,tonnes,,,,,,,1,A,9,A,8,A,14,A,,,,,,,,,,,,,16.84,A,20.68,A,32.46,A,25.66,A,47.76,A,58.57,A,35.52,A,36.86,A,,,,,,,,,,,,,,,,,29.5,A,,
1,'051,Armenia,1312,Insecticides – Carbamates,5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,0,A,0.03,A,,,0,A,0.1,A,0.4,A,0.25,A,,,,,,,,,,,,,,,,,,,0.05,A,,
1,'051,Armenia,1313,Insecticides – Pyrethroids,5157,Agricultural Use,tonnes,,,,,,,2,A,1,A,3,A,4,A,,,,,,,,,,,,,2.78,A,5.18,A,5.6,A,11.79,A,11.01,A,9.17,A,5.63,A,8,A,,,,,,,,,,,,,,,,,15.33,A,,
1,'051,Armenia,1314,Insecticides – Botanical products and biologicals,5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,A,0.01,A,0.02,A,0.19,A,0.11,A,0.03,A,0.13,A,0.17,A,,,,,,,,,,,,,,,,,0.93,A,,
1,'051,Armenia,1315,Insecticides – Other,5157,Agricultural Use,tonnes,,,,,,,1,A,1,A,2,A,2,A,,,,,,,,,,,,,1.26,A,4.78,A,3.19,A,5.45,A,4.82,A,4.85,A,5.14,A,6.92,A,,,,,,,,,,,,,,,,,51.67,A,,
1,'051,Armenia,1316,Mineral Oils,5157,Agricultural Use,tonnes,,,,,0,I,0,I,0,I,0,I,0,I,0.05,I,0.11,I,0.16,I,0.22,I,0.27,I,0.33,I,0.38,A,0,I,0,I,0,I,0,I,2.29,A,0,I,0,I,1.83,I,3.67,I,5.5,I,7.33,I,9.17,I,11,I,12.83,I,14.67,I,16.5,A,0,I
1,'051,Armenia,1320,Herbicides,5157,Agricultural Use,tonnes,,,,,3,I,3,A,6,A,2,A,4,A,5.37,I,6.73,I,8.1,I,9.46,I,10.83,I,12.19,I,13.56,A,18.44,A,41.94,A,28.14,A,21.06,A,32.84,A,48.7,A,56.81,A,64.55,I,72.28,I,80.02,I,87.75,I,95.49,I,103.23,I,110.96,I,118.7,E,199.49,A,123.71,A
1,'051,Armenia,1321,Herbicides – Phenoxy hormone products,5157,Agricultural Use,tonnes,,,,,,,2,A,3,A,,,,,,,,,,,,,,,,,11.43,A,13.22,A,32.52,A,14.01,A,5.13,A,2.66,A,16.44,A,14.4,A,,,,,,,,,,,,,,,,,33.26,A,,
1,'051,Armenia,1322,Herbicides – Triazines,5157,Agricultural Use,tonnes,,,,,,,1,A,2,A,2,A,3,A,,,,,,,,,,,,,0.35,A,2.51,A,4.45,A,5.45,A,8.94,A,8.79,A,17.04,A,15.64,A,,,,,,,,,,,,,,,,,18.19,A,,
1,'051,Armenia,1323,Herbicides – Amides,5157,Agricultural Use,tonnes,,,,,,,0,A,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.81,A,,,,,,,,,,,,,,,,,,,,
1,'051,Armenia,1324,Herbicides – Carbamates,5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,'051,Armenia,1325,Herbicides – Dinitroanilines,5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77,A,1.35,A,0.13,A,1.06,A,,,2.96,A,1.72,A,1.97,A,,,,,,,,,,,,,,,,,0.13,A,,
1,'051,Armenia,1328,Herbicides – Sulfonyl ureas,5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,A,1.39,A,0.45,A,0.45,A,0.75,A,0.3,A,,,,,,,,,,,,,,,,,,,0.11,A,,
1,'051,Armenia,1329,Herbicides – Bipiridils,5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,A,,
1,'051,Armenia,1327,Herbicides – Other,5157,Agricultural Use,tonnes,,,,,,,,,,,0,A,1,A,,,,,,,,,,,,,0.96,A,1.06,A,3.45,A,7.17,A,6.54,A,17.68,A,13.2,A,22.99,A,,,,,,,,,,,,,,,,,147.71,A,,
